,Unnamed: 0,path,source_text,pred_text,ref_text,ASR_BLEU,COMET,METEOR,BLASER
226,226,common_voice_es_18373127.mp3,en perro flaco todo son pulgas,all flax they are all public,it never rains but it pours,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.3305400311946869,0.0,2.7516632080078125
227,227,common_voice_es_18373270.mp3,el chico le dijo a su madre los suspensos,the girl said to his mother suspending him,the guy told his mom about the suspense,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.5706812143325806,0.125,3.661381244659424
228,228,common_voice_es_18373272.mp3,ahora gracias todos por su amable bienvenida,now thank you for hurts for theyre welcome too,now thank you for your kind welcome,BLEU = 31.56 55.6/37.5/28.6/16.7 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7),0.4848993122577667,0.6194444444444446,3.595672607421875
229,229,common_voice_es_18373274.mp3,era un chico muy apuesto un tiarrón vaya,it was a tchago bai one tyrol and novaya,he was a handsome boy wow,BLEU = 9.54 22.2/12.5/7.1/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 9 ref_len = 6),0.36746200919151306,0.29761904761904767,2.863215446472168
230,230,common_voice_es_18373275.mp3,come poco y cena más duerme en alto y vivirás,it eats a little more say more well and biblical and vividly,eat little and dinner a lot sleep high and you will live,BLEU = 4.79 33.3/4.5/2.5/1.4 (BP = 1.000 ratio = 1.000 hyp_len = 12 ref_len = 12),0.3995835483074188,0.20833333333333337,2.515810012817383
231,231,common_voice_es_18377236.mp3,aplique el producto directamente sobre la frente,the front passes directly about the forehead,apply the product directly on the forehead,BLEU = 15.62 57.1/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.6189903616905212,0.4508928571428571,3.7436890602111816
232,232,common_voice_es_18377237.mp3,de repente escuchamos un ruido enorme,suddenly we listened to you,suddenly we heard a loud noise,BLEU = 17.49 40.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.5495011210441589,0.3177966101694915,3.20206880569458
233,233,common_voice_es_18377238.mp3,el que quiere interesar a los demás tiene que provocarlos,whoever enters the ones that has to profit,if you want to make people interested you have to provoke them,BLEU = 3.35 12.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.4221518337726593,0.043103448275862065,2.9060299396514893
234,234,common_voice_es_18377239.mp3,elige el idioma por defecto,i told you so in fact,choose the language for default,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.3958297669887543,0.0,2.5559568405151367
235,235,common_voice_es_18377240.mp3,donde no hay cabeza todo se vuelven patas,where is no head every one to make for go back,without thoughts everything is a mess,BLEU = 3.75 9.1/5.0/2.8/1.6 (BP = 1.000 ratio = 1.833 hyp_len = 11 ref_len = 6),0.38060060143470764,0.07692307692307693,3.017259120941162
236,236,common_voice_es_18379152.mp3,encargo un pastel para mañana ¿o ya lo has encargado,i was a patrol for magnon or iron,ill order a cake for tomorrow or have you already ordered one,BLEU = 4.41 37.5/7.1/4.2/2.5 (BP = 0.607 ratio = 0.667 hyp_len = 8 ref_len = 12),0.3572946786880493,0.17241379310344826,2.0599217414855957
237,237,common_voice_es_18379153.mp3,al caballo más manso le ponen más montura,more than one more maintained,the tamest horse receives the biggest saddle,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.37128713726997375,0.0,2.802665948867798
238,238,common_voice_es_18379154.mp3,el que ríe el último ríe dos veces,whoever the last ones,he who laughs last laughs twice,BLEU = 9.69 25.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.4171808660030365,0.08620689655172413,2.7285799980163574
239,239,common_voice_es_18379155.mp3,caridad y amor sin tambor,creed and love without storm,charity and love without noise,BLEU = 39.76 60.0/50.0/33.3/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.5219960808753967,0.5888888888888889,3.3537521362304688
240,240,common_voice_es_18380345.mp3,a la chita callando hay quien se va aprovechando,the boys body there is a wife going out,on the sly some people make the most of every situation,BLEU = 3.82 11.1/6.2/3.6/2.1 (BP = 0.801 ratio = 0.818 hyp_len = 9 ref_len = 11),0.3618874251842499,0.046296296296296294,2.3924806118011475
241,241,common_voice_es_18380346.mp3,a buen hambre no hay pan duro,there is no way there is no good,everything is good when youre hungry,BLEU = 6.57 25.0/7.1/4.2/2.5 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6),0.3895663917064667,0.16129032258064518,2.9851088523864746
242,242,common_voice_es_18380347.mp3,bueno seguro  mírenlo tiene más cosas que un cuchillo del ejército suizo ,well sure muriel and i have more than a whistle making around,well sure look at it it has more things than a swiss knife,BLEU = 9.32 41.7/18.2/5.0/2.8 (BP = 0.920 ratio = 0.923 hyp_len = 12 ref_len = 13),0.4522501528263092,0.3457364341085272,2.7152113914489746
243,243,common_voice_es_18380348.mp3,bueno no sabia que debíamos tener uno ya,well i did not know we had to do,well i didnt know we should have one by now,BLEU = 12.07 44.4/25.0/7.1/4.2 (BP = 0.895 ratio = 0.900 hyp_len = 9 ref_len = 10),0.6031532883644104,0.4505050505050505,3.514932155609131
244,244,common_voice_es_18380349.mp3,dime el significado de esta palabra,tell me means this panama,tell me what this word means,BLEU = 20.80 80.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.6558396220207214,0.534957627118644,3.48447585105896
245,245,common_voice_es_18381260.mp3,al menos podrías haber dejado la galleta,at least could be less than dancing,at least you could have left the cookie,BLEU = 12.60 42.9/16.7/10.0/6.2 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.4943404495716095,0.3234880450070324,3.262913942337036
246,246,common_voice_es_18384548.mp3,cuando diga ahora saltamos a la cesta,when id say we wouldnt go to the sest,when i say now we jump to the basket,BLEU = 11.99 55.6/12.5/7.1/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 9 ref_len = 9),0.40804681181907654,0.41333333333333333,2.3833794593811035
247,247,common_voice_es_18384549.mp3,así que ya sabes ¡coge el tranvía y ve a por ella,so you know why did the sea takes the trembling by her,so you know get a streetcar and go for it,BLEU = 12.61 25.0/18.2/10.0/5.6 (BP = 1.000 ratio = 1.200 hyp_len = 12 ref_len = 10),0.43053629994392395,0.36764705882352944,2.939964771270752
248,248,common_voice_es_18384550.mp3,cada loco con su tema y cada lobo por su senda,each letter with his lady and everybody following his past,every madman has his tune and every wold his track,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.4077919125556946,0.15,2.6135733127593994
249,249,common_voice_es_18388359.mp3,en españa no sólo se habla español,in spain only spanish made in spain,in spain they not only speak spanish,BLEU = 15.62 57.1/16.7/10.0/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.6350166201591492,0.4508928571428571,3.5824174880981445
250,250,common_voice_es_18388360.mp3,ajo cebolla y limón y déjate de inyección,a hoes favris and leaves injection,garlic onion and lemon and avoid injections,BLEU = 6.87 16.7/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.4045020341873169,0.14492753623188406,3.1304876804351807
251,251,common_voice_es_18388363.mp3,en zonas costeras existe un mayor acúmulo de moléculas de agua en el aire,the coastal areas there is a bigger multiple in the air,in coastal areas theres a higher amount of water molecules in the air,BLEU = 15.31 54.5/30.0/11.1/6.2 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.5673831105232239,0.5253507653061225,3.601522922515869
252,252,common_voice_es_18390729.mp3,el impacto me debió despertar de mi hipersueño,the impact made me quaking,the impact must have woken me up from my hyper sleep,BLEU = 7.12 60.0/25.0/16.7/12.5 (BP = 0.301 ratio = 0.455 hyp_len = 5 ref_len = 11),0.5992287993431091,0.3034855769230769,3.505340099334717
253,253,common_voice_es_18390730.mp3,debemos estar aquí para él cuando nos necesite,we must be here for her when you need it,we should be there for him when he needs us,BLEU = 5.93 40.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.8372705578804016,0.25,4.105807304382324
254,254,common_voice_es_18390731.mp3,debería ponerme a estudiar,i should have my studying,i should study now,BLEU = 21.36 40.0/25.0/16.7/12.5 (BP = 1.000 ratio = 1.250 hyp_len = 5 ref_len = 4),0.7399690747261047,0.6233062330623306,3.861143112182617
255,255,common_voice_es_18390732.mp3,arrancada de caballo y parada de asno,lower horsed walking a horse,speeds like a horse stops like a mule,BLEU = 11.73 40.0/25.0/16.7/12.5 (BP = 0.549 ratio = 0.625 hyp_len = 5 ref_len = 8),0.4190312922000885,0.12987012987012989,2.953220844268799
256,256,common_voice_es_18394785.mp3,el juvenil del barça no gana nada,the younger lyre of bad soil,the youth of barca wont win anything,BLEU = 8.17 33.3/10.0/6.2/4.2 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.3700908422470093,0.14492753623188406,2.5951666831970215
257,257,common_voice_es_18394786.mp3,el consumo de higos se ha estancado dicen los cooperativistas,the consumption of egos has been standing,the intake of figs have stalled according to cooperative members,BLEU = 5.09 28.6/8.3/5.0/3.1 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.36167845129966736,0.15463917525773196,2.7072246074676514
258,258,common_voice_es_18396895.mp3,el que no corre vuela,he who happens down,he who hesitates is lost,BLEU = 24.88 50.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.3885783553123474,0.38265306122448983,2.7206227779388428
259,259,common_voice_es_18396897.mp3,dos estudiantes encendieron el petardo,two students promoted the highest,two students set off the firecracker,BLEU = 19.36 60.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.4472110867500305,0.43314500941619577,2.9627938270568848
260,260,common_voice_es_18396898.mp3,entonces yo los tengo también,then i have them before well,so i have them too,BLEU = 30.21 50.0/40.0/25.0/16.7 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.6152797937393188,0.778186274509804,3.638368606567383
261,261,common_voice_es_18396899.mp3,camino malo pásalo pronto,was the step,bad road walk it fast,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.513 ratio = 0.600 hyp_len = 3 ref_len = 5),0.4246772825717926,0.0,2.7817869186401367
262,262,common_voice_es_18397057.mp3,el que siembra vientos recoge tempestades,whoever well goes well right,as you sow so shall you reap,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.670 ratio = 0.714 hyp_len = 5 ref_len = 7),0.2939086854457855,0.0,2.2843220233917236
263,263,common_voice_es_18397059.mp3,caminos hacen amigos,rosemary they make a friend,roads make friendships,BLEU = 10.68 20.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.667 hyp_len = 5 ref_len = 3),0.519572913646698,0.15625,3.3065004348754883
264,264,common_voice_es_18397060.mp3,en casa del herrero cuchillo de palo,in house of bread,the shoemakers son always goes barefoot,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.3422936797142029,0.0,2.7684500217437744
265,265,common_voice_es_18397248.mp3,el que hizo la ley hizo la trampa,whoever made the rest of us,every law has a loophole,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.335357666015625,0.0,2.5596086978912354
266,266,common_voice_es_18397250.mp3,ella sabe tocar el piano y yo el violín,she graduated from piano and violin,she can play the piano and the violin,BLEU = 13.83 66.7/20.0/12.5/8.3 (BP = 0.717 ratio = 0.750 hyp_len = 6 ref_len = 8),0.7526062726974487,0.40464743589743596,3.580798625946045
267,267,common_voice_es_18397252.mp3,bueno yo traje mi dinosaurio que come perros con campos de fuerza,well and i opened the way at last with dogs,well i brought my dinosaur who eats force field dogs,BLEU = 5.52 30.0/5.6/3.1/1.8 (BP = 1.000 ratio = 1.000 hyp_len = 10 ref_len = 10),0.4490738809108734,0.15,2.4599874019622803
268,268,common_voice_es_18397254.mp3,donde hay vida hay esperanza,where did his life,where theres life theres hope,BLEU = 14.79 50.0/16.7/12.5/12.5 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.4015480577945709,0.20408163265306123,2.847269058227539
269,269,common_voice_es_18397255.mp3,ainhoa se merece ser feliz,and hoa you like to be happy,ainhoa deserves to be happy,BLEU = 24.45 42.9/33.3/20.0/12.5 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5),0.5358812212944031,0.5662393162393162,3.3854167461395264
270,270,common_voice_es_18400848.mp3,¿como se llama el protagonista de mad men,it is the madman man,what is the name of the protagonist of mad men,BLEU = 7.86 40.0/25.0/16.7/12.5 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10),0.5924434065818787,0.10526315789473685,3.3497133255004883
271,271,common_voice_es_18400849.mp3,la doctora honoriscausa vaya vaya ,the doctor haniscosa via via,the doctor honoris underscore causa wow,BLEU = 17.49 40.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.40240564942359924,0.3177966101694915,3.060253143310547
272,272,common_voice_es_18400850.mp3,oye no quiero verte enfadado,i dont want to see her,hey i do not want to see you angry,BLEU = 19.69 66.7/40.0/25.0/16.7 (BP = 0.607 ratio = 0.667 hyp_len = 6 ref_len = 9),0.7371752262115479,0.4310344827586207,3.238149881362915
273,273,common_voice_es_18400851.mp3,¡ doctor lo ha conseguido,he has achieved it,doctor you did it,BLEU = 15.97 25.0/16.7/12.5/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 4 ref_len = 4),0.7051851153373718,0.125,3.5979974269866943
274,274,common_voice_es_18400852.mp3,yo respondí de mal talante enderezándome en la silla,i responded for much of it i turned to the stone,i responded in a bad way straightening myself in the chair,BLEU = 8.30 27.3/10.0/5.6/3.1 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.4627169370651245,0.13636363636363635,2.7289011478424072
275,275,common_voice_es_18402693.mp3,nota el movimiento del barco,nobody moved,check out on the motion of the boat,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.050 ratio = 0.250 hyp_len = 2 ref_len = 8),0.5431750416755676,0.06756756756756756,3.3222241401672363
276,276,common_voice_es_18402694.mp3,la poética gástrica parte de un modelo teórico interdisciplinario,the gastric poet is part of a false theoretic model,the gastric poetry of an interdisciplinary theoretical model,BLEU = 9.98 40.0/11.1/6.2/3.6 (BP = 1.000 ratio = 1.250 hyp_len = 10 ref_len = 8),0.6960977911949158,0.5439024390243904,4.177516460418701
277,277,common_voice_es_18402695.mp3,vamos a morir ¡ me voy de aquí,lets go i will go,we are going to die im going out of here,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10),0.5190243124961853,0.10526315789473685,3.622982978820801
278,278,common_voice_es_18402696.mp3,los detectives descubrieron huellas en la ventana,the detectives were hired in the window,the detectives discovered prints in the window,BLEU = 30.74 71.4/50.0/20.0/12.5 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.5726467967033386,0.6914285714285714,3.198699474334717
279,279,common_voice_es_18402697.mp3,no lo entiendo parece que le da igual una cosa que otra ,dont go to it it seems to be created in another one,i dont understand it looks like he doesnt care about anything,BLEU = 4.03 16.7/4.5/2.5/1.4 (BP = 1.000 ratio = 1.091 hyp_len = 12 ref_len = 11),0.3882429897785187,0.28434684684684686,3.0599241256713867
280,280,common_voice_es_18405066.mp3,niña no sé qué bebedizo me has dado que todo lo olvido,i dont know what to do i did not have gotten about me,girl i dont know what beverage you gave me that i am forgetting everything,BLEU = 19.82 46.2/25.0/18.2/10.0 (BP = 0.926 ratio = 0.929 hyp_len = 13 ref_len = 14),0.41629859805107117,0.4046762589928057,2.871703863143921
281,281,common_voice_es_18405068.mp3,bajad los arpones,the saturday,lower the harpoons,BLEU = 30.33 50.0/50.0/0.0/0.0 (BP = 0.607 ratio = 0.667 hyp_len = 2 ref_len = 3),0.48287880420684814,0.17241379310344826,2.5303289890289307
282,282,common_voice_es_18405069.mp3,la alta contaminación se centra en el centro de la ciudad,the high contamination is high lighted centre,the high pollution is located in the middle of the city,BLEU = 8.21 42.9/16.7/10.0/6.2 (BP = 0.565 ratio = 0.636 hyp_len = 7 ref_len = 11),0.6002403497695923,0.14150943396226415,3.6599807739257812
283,283,common_voice_es_18405070.mp3,muy bien siguiente punto ah  sí ,very good following point a,very good next point oh yes,BLEU = 19.36 60.0/25.0/16.7/12.5 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.7576022744178772,0.43314500941619577,3.528364419937134
284,284,common_voice_es_18405076.mp3,siempre seguridad  siempre chaval  muy bien ,always in security always very good,safety first well done kid,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.5254620909690857,0.09803921568627452,3.6659300327301025
285,285,common_voice_es_18709056.mp3,querer es poder,it is more than the one who has the house,where theres a will theres a way,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.429 hyp_len = 10 ref_len = 7),0.4273311197757721,0.0,2.7230165004730225
286,286,common_voice_es_18405079.mp3,allí era el cementerio de las comendadoras,there he was the cemetery of commanders,there was the cemetery of the comendadoras,BLEU = 43.47 71.4/50.0/40.0/25.0 (BP = 1.000 ratio = 1.000 hyp_len = 7 ref_len = 7),0.5875549912452698,0.5314285714285715,3.893704891204834
287,287,common_voice_es_18405080.mp3,apartábase lánguidamente los rizos que deshechos por el viento marino ,he set aside his wife and the rest in the windows,the curls were going away slowly blown by the marine wind,BLEU = 4.46 18.2/5.0/2.8/1.6 (BP = 1.000 ratio = 1.000 hyp_len = 11 ref_len = 11),0.28773942589759827,0.09090909090909091,2.7448277473449707
288,288,common_voice_es_18407981.mp3,los fantasmas no existen ni en este barco ni en otro sitio,the phantoms does not exist in the site of the ship,ghosts dont exist not in this ship or anywhere,BLEU = 5.30 36.4/5.0/2.8/1.6 (BP = 1.000 ratio = 1.222 hyp_len = 11 ref_len = 9),0.6448083519935608,0.21739130434782605,3.6790144443511963
289,289,common_voice_es_18407982.mp3,la niña chole sonrió con languidez,the cholera girls smiley with language,the chole girl smiled with languor,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.000 hyp_len = 6 ref_len = 6),0.6133984923362732,0.25,3.473450183868408
290,290,common_voice_es_18407984.mp3,de esta suerte llegamos a mis dominios,this last one we arrived in the domains,of this luck we arrived to my domains,BLEU = 13.13 50.0/14.3/8.3/5.0 (BP = 1.000 ratio = 1.000 hyp_len = 8 ref_len = 8),0.6688535809516907,0.39453125,3.453503370285034
291,291,common_voice_es_18407985.mp3,ivan pérez no vendrá de excursión,i was not coming from excursion,ivan pérez wont come on the expedition,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.4706869423389435,0.07246376811594203,3.144632577896118
292,292,common_voice_es_18425697.mp3,bueno sola  sola  mujer  tampoco ,well you are not woman alone,well alone alone woman either,BLEU = 10.68 50.0/10.0/6.2/4.2 (BP = 1.000 ratio = 1.200 hyp_len = 6 ref_len = 5),0.6397881507873535,0.29411764705882354,3.472644329071045
293,293,common_voice_es_18425698.mp3,por favor ricardo,please ricardo,please ricardo,BLEU = 100.00 100.0/100.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.9914600849151611,0.9375,4.371499538421631
294,294,common_voice_es_18425699.mp3,vuelvo a ser cura eso es lo que soy,become a priest again thats we can,im a priest again thats what i am,BLEU = 35.64 57.1/50.0/40.0/25.0 (BP = 0.867 ratio = 0.875 hyp_len = 7 ref_len = 8),0.7015416622161865,0.5023734177215189,3.6569626331329346
295,295,common_voice_es_18425700.mp3,ni siquiera puedo salir volando por una ventana,not even want to be flying by a window,i cant even fly off a window,BLEU = 10.55 33.3/12.5/7.1/4.2 (BP = 1.000 ratio = 1.286 hyp_len = 9 ref_len = 7),0.6095786094665527,0.4383680555555556,4.038050174713135
296,296,common_voice_es_18425701.mp3,no llego a comprenderlo cerdo inculto ,i dont want to be in a fort,i cant understand it illiterate pig,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.333 hyp_len = 8 ref_len = 6),0.41949084401130676,0.08064516129032259,2.517305374145508
297,297,common_voice_es_18427954.mp3,de un cabo al otro recorrimos la feria,we rapt to the fair fight,we walked throughout the fair from one side to the other one,BLEU = 8.45 66.7/40.0/12.5/8.3 (BP = 0.368 ratio = 0.500 hyp_len = 6 ref_len = 12),0.3585730791091919,0.2768640350877193,2.5353236198425293
298,298,common_voice_es_18427955.mp3,deshecho entre legajos de un pleito,it leaves a young lady in a play,undone among the records of a lawsuit,BLEU = 5.52 12.5/7.1/4.2/2.5 (BP = 1.000 ratio = 1.143 hyp_len = 8 ref_len = 7),0.37352919578552246,0.07042253521126761,2.730734348297119
299,299,common_voice_es_18427966.mp3,el culo de la botella dame ,the bottle of the bottle give me,give me the last part that is in the bottle,BLEU = 12.79 71.4/33.3/10.0/6.2 (BP = 0.651 ratio = 0.700 hyp_len = 7 ref_len = 10),0.566077470779419,0.4597938144329897,3.4267454147338867
300,300,common_voice_es_18427967.mp3,morir nos moriremos todos,we will die all of us,dying we all dye,BLEU = 9.65 33.3/10.0/6.2/4.2 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4),0.7217674851417542,0.35714285714285715,3.9405899047851562
301,301,common_voice_es_18427968.mp3,me pide que sea feliz ,i has to be happy,he asks me to be happy,BLEU = 32.56 60.0/50.0/33.3/25.0 (BP = 0.819 ratio = 0.833 hyp_len = 5 ref_len = 6),0.7990192770957947,0.4990583804143125,3.7950901985168457
302,302,common_voice_es_18427974.mp3,el noble marqués me permitirá una pregunta ¿ de qué conoce a juan de guzmán,the nobler houses will notice a question it will not know non de guzman,the noble marques will allow me one question why do you know juan de guzman,BLEU = 6.96 42.9/7.7/4.2/2.3 (BP = 0.931 ratio = 0.933 hyp_len = 14 ref_len = 15),0.5561314225196838,0.2861670395227443,3.1901893615722656
303,303,common_voice_es_18427975.mp3,con las pechugas al aire porque esas las veo yo,with air pore it is because they saw as those white,with breasts in the air because i am the one who can see them,BLEU = 3.76 27.3/5.0/2.8/1.6 (BP = 0.761 ratio = 0.786 hyp_len = 11 ref_len = 14),0.4099721312522888,0.145985401459854,2.683765172958374
304,304,common_voice_es_18427976.mp3,así debía ser el viaje infernal de los antiguos en la barca de carón,thats how the nitrogen of the old spring,that is how the ancestors hellish journey should be in carons small boat,BLEU = 5.91 25.0/14.3/8.3/5.0 (BP = 0.535 ratio = 0.615 hyp_len = 8 ref_len = 13),0.3982338011264801,0.12,2.8007020950317383
305,305,common_voice_es_18427977.mp3,primero es la obligación que la devoción,the first devotion to devotion,business before pleasure,BLEU = 0.00 0.0/0.0/0.0/0.0 (BP = 1.000 ratio = 1.667 hyp_len = 5 ref_len = 3),0.39613860845565796,0.0,3.5246567726135254
306,306,common_voice_es_18427978.mp3,¿ un compañero no habla en serio,a former one dont talk about it,a friend not talking seriously,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.400 hyp_len = 7 ref_len = 5),0.5226995348930359,0.19230769230769232,3.155144214630127
307,307,common_voice_es_18431841.mp3,no tengo ganas de bodas,i have no weddings,i dont have humor for weddings,BLEU = 12.75 75.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.5848981738090515,0.2586206896551724,3.787259578704834
308,308,common_voice_es_18431842.mp3,¿ hola probando ¿ se oye mejor  estupendo ,hello probably i am gradual i am betting,hello i am just trying this does it sound better great,BLEU = 8.40 37.5/14.3/8.3/5.0 (BP = 0.687 ratio = 0.727 hyp_len = 8 ref_len = 11),0.4375922381877899,0.2388369678089304,2.9557151794433594
309,309,common_voice_es_18431844.mp3,es como jugar a la ruleta rusa,its like a player,its like playing russian roulette,BLEU = 24.88 50.0/33.3/25.0/25.0 (BP = 0.779 ratio = 0.800 hyp_len = 4 ref_len = 5),0.5594894289970398,0.38265306122448983,2.763446807861328
310,310,common_voice_es_18431845.mp3,que te afecte es malo,that effect is bad,its bad that it affects you,BLEU = 11.52 50.0/16.7/12.5/12.5 (BP = 0.607 ratio = 0.667 hyp_len = 4 ref_len = 6),0.729099690914154,0.17241379310344826,3.6422343254089355
311,311,common_voice_es_18437968.mp3,a lo lejos cruzaban por delante de los caballos islas flotantes de gigantescas ninfea,in the floating roads floating islands of huge gyphia,in the distance floating islands of gigantic nymphs crossed in front of the horses,BLEU = 12.80 55.6/37.5/14.3/8.3 (BP = 0.574 ratio = 0.643 hyp_len = 9 ref_len = 14),0.4292760193347931,0.27555555555555555,3.2293169498443604
312,312,common_voice_es_18437969.mp3,a sus hijos desesperadas ,their sons desperate,to his kids desperate,BLEU = 19.72 33.3/25.0/25.0/0.0 (BP = 0.717 ratio = 0.750 hyp_len = 3 ref_len = 4),0.7764809727668762,0.12820512820512822,4.055856704711914
313,313,common_voice_es_18437970.mp3,capítulo dieciséis,chapter sixteen,chapter sixteen,BLEU = 100.00 100.0/100.0/0.0/0.0 (BP = 1.000 ratio = 1.000 hyp_len = 2 ref_len = 2),0.9861897826194763,0.9375,4.715423107147217
314,314,common_voice_es_18437971.mp3,pero es que esta noche tenemos tormenta,but this is not so,but its just that this night well have a storm,BLEU = 4.67 40.0/12.5/8.3/6.2 (BP = 0.368 ratio = 0.500 hyp_len = 5 ref_len = 10),0.5555576682090759,0.10526315789473685,2.7623651027679443
315,315,common_voice_es_18437972.mp3,muy entretenida porque a lo mejor hoy,very uninteresting because they better,very entertaining because maybe today,BLEU = 12.70 40.0/12.5/8.3/6.2 (BP = 1.000 ratio = 1.000 hyp_len = 5 ref_len = 5),0.5624707937240601,0.20000000000000004,3.4609830379486084
316,316,common_voice_es_18438308.mp3,esta emisora cada vez tiene más oyentes,that mission face has more dying,this station has more and more listeners,BLEU = 13.74 33.3/20.0/12.5/8.3 (BP = 0.846 ratio = 0.857 hyp_len = 6 ref_len = 7),0.42153653502464294,0.14492753623188406,2.3454487323760986
317,317,common_voice_es_18438309.mp3,es importante que cuando te diga que no te muevas no te muevas,it is important to be important together it is not time,its important that when i tell you to not move you dont move,BLEU = 4.11 27.3/5.0/2.8/1.6 (BP = 0.834 ratio = 0.846 hyp_len = 11 ref_len = 13),0.38305899500846863,0.15625000000000003,2.800659418106079
318,318,common_voice_es_18438311.mp3,eso no es volar eso es caer con estilo ,that it is not a something that is far away,that is not flying that is falling with style,BLEU = 12.55 50.0/22.2/6.2/3.6 (BP = 1.000 ratio = 1.111 hyp_len = 10 ref_len = 9),0.4141106605529785,0.49010989010989015,2.700643539428711
319,319,common_voice_es_18438321.mp3,gracias de todos modos chao ,thank you very much you must,thank you anyway bye,BLEU = 16.23 33.3/20.0/12.5/8.3 (BP = 1.000 ratio = 1.500 hyp_len = 6 ref_len = 4),0.5621674060821533,0.2380952380952381,3.1237471103668213
320,320,common_voice_es_18438322.mp3,¡ ya tiene para el flete de carón,it has fleet for the koran fleet,you already have for caron freight,BLEU = 6.57 14.3/8.3/5.0/3.1 (BP = 1.000 ratio = 1.167 hyp_len = 7 ref_len = 6),0.5196664929389954,0.0819672131147541,2.7020251750946045
